probabilities,true_labels
0.34773403,0.0
0.6471268,0.0
0.7407803,0.0
0.69632107,0.0
0.8236145,1.0
0.103837915,0.0
0.21453905,0.0
0.7391962,1.0
0.8984858,1.0
0.75260764,1.0
0.35622695,0.0
0.83989817,1.0
0.028831942,0.0
0.6658324,1.0
0.12262346,0.0
0.48169923,0.0
0.09167758,0.0
0.06471172,0.0
0.09926171,0.0
0.092146024,0.0
0.54302454,0.0
0.7343688,1.0
0.03910103,0.0
0.69094473,0.0
0.2510156,0.0
0.8772649,0.0
0.067060806,0.0
0.49882266,0.0
0.4037044,0.0
0.06999028,0.0
0.19083805,0.0
0.80352885,1.0
0.84299713,1.0
0.9352179,1.0
0.6866295,1.0
0.05830464,0.0
0.4093114,0.0
0.18641756,0.0
0.75159514,1.0
0.042332944,0.0
0.71184677,1.0
0.6276712,0.0
0.07231763,0.0
0.8729374,1.0
0.4053651,0.0
0.7545045,1.0
0.032125324,0.0
0.3022951,0.0
0.13928138,0.0
0.028553488,0.0
0.53871566,1.0
0.7913078,1.0
0.062866546,0.0
0.17413518,0.0
0.09748513,0.0
0.028069247,0.0
0.8088483,0.0
0.24441408,0.0
0.57314485,0.0
0.86696434,0.0
0.09618322,0.0
0.3696847,0.0
0.089943804,0.0
0.095793925,0.0
0.7648632,1.0
0.61413604,0.0
0.7841729,1.0
0.6559241,1.0
0.122706085,0.0
0.53483313,0.0
0.35773987,0.0
0.7779436,1.0
0.5700698,1.0
0.05531357,0.0
0.068188444,0.0
0.8467129,0.0
0.11016022,0.0
0.65853506,0.0
0.8918296,1.0
0.81061405,0.0
0.038759276,0.0
0.13605307,0.0
0.07818212,0.0
0.07861019,0.0
0.3098787,0.0
0.68346035,0.0
0.06594274,0.0
0.80991995,1.0
0.74275905,1.0
0.7005886,1.0
0.26060346,0.0
0.27875656,0.0
0.030333586,0.0
0.033169523,0.0
0.07436565,0.0
0.87506366,1.0
0.11166413,0.0
0.6334119,0.0
0.06955483,0.0
0.60720265,1.0
0.9109124,1.0
0.07241371,0.0
0.302637,0.0
0.17643036,0.0
